region_name,gagan_station_id,station_id,lat,lon,timestamp,rain_mm_day,tier,L_score,spatial_scale,isolation_label,spatial_detail,iwv_check_pass,iwv_detail,cape_check_pass,cape_detail,final_label,n_neighbors
Guwahati,13,ISRO1112_15F458(President. Gharowa. Lumding),25.751112,93.178055,2013-09-05,197.0,T1,0.0,COARSE,WIDESPREAD_HEAVY_RAIN,L=0.000 | R_core=197.0mm | R_bg=400.0mm (nearest_proxy (331km)) | scale=COARSE | gradient: [ZC:80km=31.0mm] [ZC:109km=400.0mm] [ZC:151km=164.0mm] [ZC:155km=0.0mm] [ZC:173km=65.0mm] [ZC:186km=0.0mm] [ZC:199km=0.0mm] [ZC:216km=205.0mm] [ZC:235km=261.0mm] [ZC:269km=15.0mm] [ZC:322km=15.0mm] [ZC:331km=400.0mm],False,no_iwv_buildup (delta=-4.8mm < 2.0mm threshold),False,offline_verification,WIDESPREAD_HEAVY_RAIN,12
Guwahati,13,ISRO1106_15F452(Rangiya Degree College. Rangiya),26.426945,91.61389,2013-09-05,65.0,T2,0.7692,COARSE,CLOUDBURST_CANDIDATE,L=0.769 | R_core=65.0mm | R_bg=15.0mm (nearest_proxy (363km)) | scale=COARSE | gradient: [ZC:27km=0.0mm] [ZC:28km=0.0mm] [ZC:136km=31.0mm] [ZC:167km=400.0mm] [ZC:170km=15.0mm] [ZC:173km=197.0mm] [ZC:208km=400.0mm] [ZC:262km=164.0mm] [ZC:262km=0.0mm] [ZC:283km=205.0mm] [ZC:314km=261.0mm] [ZC:363km=15.0mm],False,no_iwv_buildup (delta=-4.8mm < 2.0mm threshold),False,offline_verification,CANDIDATE_CLOUDBURST,12
Guwahati,13,ISRO1071_15F42F(Ananda),27.44861,94.22945,2013-09-05,205.0,T1,0.9268,COARSE,CLOUDBURST_CANDIDATE,L=0.927 | R_core=205.0mm | R_bg=15.0mm (nearest_proxy (452km)) | scale=COARSE | gradient: [ZC:30km=0.0mm] [ZC:32km=261.0mm] [ZC:80km=164.0mm] [ZC:85km=15.0mm] [ZC:167km=31.0mm] [ZC:216km=197.0mm] [ZC:283km=65.0mm] [ZC:285km=0.0mm] [ZC:308km=0.0mm] [ZC:325km=400.0mm] [ZC:441km=400.0mm] [ZC:452km=15.0mm],False,no_iwv_buildup (delta=-4.8mm < 2.0mm threshold),False,offline_verification,CANDIDATE_CLOUDBURST,12
Guwahati,13,ISRO1068_15F42C(TRA. Jorhat),26.730833,94.22667,2013-09-05,164.0,T1,0.9085,COARSE,CLOUDBURST_CANDIDATE,L=0.909 | R_core=164.0mm | R_bg=15.0mm (nearest_proxy (431km)) | scale=COARSE | gradient: [ZC:54km=0.0mm] [ZC:80km=205.0mm] [ZC:89km=261.0mm] [ZC:118km=15.0mm] [ZC:128km=31.0mm] [ZC:151km=197.0mm] [ZC:256km=400.0mm] [ZC:257km=0.0mm] [ZC:262km=65.0mm] [ZC:289km=0.0mm] [ZC:428km=400.0mm] [ZC:431km=15.0mm],False,no_iwv_buildup (delta=-4.8mm < 2.0mm threshold),False,offline_verification,CANDIDATE_CLOUDBURST,12
Guwahati,13,ISRO1104_15F450(Dhemaji Degree College. Dhemaji),27.475555,94.55167,2013-09-05,261.0,T1,0.9425,COARSE,CLOUDBURST_CANDIDATE,L=0.943 | R_core=261.0mm | R_bg=15.0mm (nearest_proxy (483km)) | scale=COARSE | gradient: [ZC:32km=205.0mm] [ZC:53km=15.0mm] [ZC:53km=0.0mm] [ZC:89km=164.0mm] [ZC:194km=31.0mm] [ZC:235km=197.0mm] [ZC:314km=65.0mm] [ZC:315km=0.0mm] [ZC:339km=0.0mm] [ZC:343km=400.0mm] [ZC:473km=400.0mm] [ZC:483km=15.0mm],False,no_iwv_buildup (delta=-4.8mm < 2.0mm threshold),False,offline_verification,CANDIDATE_CLOUDBURST,12
Bagdogra,11,ISRO0066_15F042(GOSSAIGAON),26.3908333,89.9405555,2013-09-05,400.0,T1,0.9625,COARSE,CLOUDBURST_CANDIDATE,L=0.963 | R_core=400.0mm | R_bg=15.0mm (nearest_proxy (524km)) | scale=COARSE | gradient: [ZC:41km=15.0mm] [ZC:139km=0.0mm] [ZC:167km=65.0mm] [ZC:178km=0.0mm] [ZC:302km=31.0mm] [ZC:328km=400.0mm] [ZC:331km=197.0mm] [ZC:423km=0.0mm] [ZC:428km=164.0mm] [ZC:441km=205.0mm] [ZC:473km=261.0mm] [ZC:524km=15.0mm],True,"buildup=6.5mm, drawdown=no (-0.4mm)",True,IWV_confirmed,CONFIRMED_CLOUDBURST,12
Lengpui,12,ISRO0069_15F045(ARUNACHAL),24.8541666,92.7388888,2013-09-05,400.0,T1,0.9625,COARSE,CLOUDBURST_CANDIDATE,L=0.963 | R_core=400.0mm | R_bg=15.0mm (nearest_proxy (373km)) | scale=COARSE | gradient: [ZC:109km=197.0mm] [ZC:179km=31.0mm] [ZC:182km=0.0mm] [ZC:208km=65.0mm] [ZC:225km=0.0mm] [ZC:256km=164.0mm] [ZC:295km=0.0mm] [ZC:307km=15.0mm] [ZC:325km=205.0mm] [ZC:328km=400.0mm] [ZC:343km=261.0mm] [ZC:373km=15.0mm],True,"buildup=5.8mm, drawdown=yes (0.9mm)",True,IWV_confirmed,CONFIRMED_CLOUDBURST,12
Guwahati,13,ISRO1074_15F432(Salonah),26.445833,92.975,2013-09-05,31.0,T2,0.5161,COARSE,CLOUDBURST_CANDIDATE,L=0.516 | R_core=31.0mm | R_bg=15.0mm (nearest_proxy (303km)) | scale=COARSE | gradient: [ZC:80km=197.0mm] [ZC:128km=0.0mm] [ZC:128km=164.0mm] [ZC:136km=65.0mm] [ZC:140km=0.0mm] [ZC:163km=0.0mm] [ZC:167km=205.0mm] [ZC:179km=400.0mm] [ZC:194km=261.0mm] [ZC:238km=15.0mm] [ZC:302km=400.0mm] [ZC:303km=15.0mm],False,no_iwv_buildup (delta=-4.8mm < 2.0mm threshold),False,offline_verification,CANDIDATE_CLOUDBURST,12
Guwahati,13,ISRO1069_15F42D(TRA. Dikom),27.466667,95.08889,2013-09-05,15.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO0062_15F03E(LAKHIMPUR),27.2041666,94.1069444,2013-09-05,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Bagdogra,11,ISRO0066_15F042(GOSSAIGAON),26.3908333,89.9405555,2013-09-06,46.0,T2,0.8478,COARSE,CLOUDBURST_CANDIDATE,L=0.848 | R_core=46.0mm | R_bg=7.0mm (nearest_proxy (524km)) | scale=COARSE | gradient: [ZC:41km=59.0mm] [ZC:139km=3.0mm] [ZC:167km=52.0mm] [ZC:178km=0.0mm] [ZC:302km=64.0mm] [ZC:331km=169.0mm] [ZC:423km=1.0mm] [ZC:428km=5.0mm] [ZC:441km=27.0mm] [ZC:473km=290.0mm] [ZC:524km=7.0mm],False,no_iwv_buildup (delta=-6.2mm < 2.0mm threshold),False,offline_verification,CANDIDATE_CLOUDBURST,11
Guwahati,13,ISRO1069_15F42D(TRA. Dikom),27.466667,95.08889,2013-09-06,7.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO0062_15F03E(LAKHIMPUR),27.2041666,94.1069444,2013-09-06,1.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO1074_15F432(Salonah),26.445833,92.975,2013-09-06,64.0,T2,0.0781,COARSE,WIDESPREAD_HEAVY_RAIN,L=0.078 | R_core=64.0mm | R_bg=59.0mm (nearest_proxy (303km)) | scale=COARSE | gradient: [ZC:80km=169.0mm] [ZC:128km=0.0mm] [ZC:128km=5.0mm] [ZC:136km=52.0mm] [ZC:140km=1.0mm] [ZC:163km=3.0mm] [ZC:167km=27.0mm] [ZC:194km=290.0mm] [ZC:238km=7.0mm] [ZC:302km=46.0mm] [ZC:303km=59.0mm],True,"buildup=11.3mm, drawdown=no (-0.6mm)",True,IWV_confirmed,WIDESPREAD_HEAVY_RAIN,11
Guwahati,13,ISRO1106_15F452(Rangiya Degree College. Rangiya),26.426945,91.61389,2013-09-06,52.0,T2,0.8654,COARSE,CLOUDBURST_CANDIDATE,L=0.865 | R_core=52.0mm | R_bg=7.0mm (nearest_proxy (363km)) | scale=COARSE | gradient: [ZC:27km=0.0mm] [ZC:28km=3.0mm] [ZC:136km=64.0mm] [ZC:167km=46.0mm] [ZC:170km=59.0mm] [ZC:173km=169.0mm] [ZC:262km=5.0mm] [ZC:262km=1.0mm] [ZC:283km=27.0mm] [ZC:314km=290.0mm] [ZC:363km=7.0mm],True,"buildup=11.3mm, drawdown=no (-0.6mm)",True,IWV_confirmed,CONFIRMED_CLOUDBURST,11
Guwahati,13,ISRO1102_15F44E(North Guwhathi College. North Guwhathi),26.202223,91.715836,2013-09-06,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO1068_15F42C(TRA. Jorhat),26.730833,94.22667,2013-09-06,5.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO1071_15F42F(Ananda),27.44861,94.22945,2013-09-06,27.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO0076_15F04C(Dhubri),26.023333,89.96917,2013-09-06,59.0,T2,0.8814,COARSE,CLOUDBURST_CANDIDATE,L=0.881 | R_core=59.0mm | R_bg=7.0mm (nearest_proxy (533km)) | scale=COARSE | gradient: [ZC:41km=46.0mm] [ZC:144km=3.0mm] [ZC:170km=52.0mm] [ZC:176km=0.0mm] [ZC:303km=64.0mm] [ZC:322km=169.0mm] [ZC:431km=5.0mm] [ZC:432km=1.0mm] [ZC:452km=27.0mm] [ZC:483km=290.0mm] [ZC:533km=7.0mm],True,"buildup=11.3mm, drawdown=no (-0.6mm)",True,IWV_confirmed,CONFIRMED_CLOUDBURST,11
Guwahati,13,ISRO1112_15F458(President. Gharowa. Lumding),25.751112,93.178055,2013-09-06,169.0,T1,0.7278,COARSE,CLOUDBURST_CANDIDATE,L=0.728 | R_core=169.0mm | R_bg=46.0mm (nearest_proxy (331km)) | scale=COARSE | gradient: [ZC:80km=64.0mm] [ZC:151km=5.0mm] [ZC:155km=0.0mm] [ZC:173km=52.0mm] [ZC:186km=1.0mm] [ZC:199km=3.0mm] [ZC:216km=27.0mm] [ZC:235km=290.0mm] [ZC:269km=7.0mm] [ZC:322km=59.0mm] [ZC:331km=46.0mm],True,"buildup=11.3mm, drawdown=no (-0.6mm)",True,IWV_confirmed,CONFIRMED_CLOUDBURST,11
Guwahati,13,ISRO1104_15F450(Dhemaji Degree College. Dhemaji),27.475555,94.55167,2013-09-06,290.0,T1,0.7966,COARSE,CLOUDBURST_CANDIDATE,L=0.797 | R_core=290.0mm | R_bg=59.0mm (nearest_proxy (483km)) | scale=COARSE | gradient: [ZC:32km=27.0mm] [ZC:53km=7.0mm] [ZC:53km=1.0mm] [ZC:89km=5.0mm] [ZC:194km=64.0mm] [ZC:235km=169.0mm] [ZC:314km=52.0mm] [ZC:315km=0.0mm] [ZC:339km=3.0mm] [ZC:473km=46.0mm] [ZC:483km=59.0mm],True,"buildup=11.3mm, drawdown=no (-0.6mm)",True,IWV_confirmed,CONFIRMED_CLOUDBURST,11
Guwahati,13,ISRO0062_15F03E(LAKHIMPUR),27.2041666,94.1069444,2013-09-07,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Lengpui,12,ISRO0069_15F045(ARUNACHAL),24.8541666,92.7388888,2013-09-07,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO1104_15F450(Dhemaji Degree College. Dhemaji),27.475555,94.55167,2013-09-07,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO1069_15F42D(TRA. Dikom),27.466667,95.08889,2013-09-07,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO1112_15F458(President. Gharowa. Lumding),25.751112,93.178055,2013-09-07,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO1068_15F42C(TRA. Jorhat),26.730833,94.22667,2013-09-07,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO1106_15F452(Rangiya Degree College. Rangiya),26.426945,91.61389,2013-09-07,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Bagdogra,11,ISRO0066_15F042(GOSSAIGAON),26.3908333,89.9405555,2013-09-07,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO1071_15F42F(Ananda),27.44861,94.22945,2013-09-07,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO1106_15F452(Rangiya Degree College. Rangiya),26.426945,91.61389,2013-09-08,246.0,T1,0.9756,COARSE,CLOUDBURST_CANDIDATE,L=0.976 | R_core=246.0mm | R_bg=6.0mm (nearest_proxy (363km)) | scale=COARSE | gradient: [ZC:27km=0.0mm] [ZC:28km=0.0mm] [ZC:170km=21.0mm] [ZC:208km=0.0mm] [ZC:262km=0.0mm] [ZC:262km=0.0mm] [ZC:283km=15.0mm] [ZC:363km=6.0mm],False,no_iwv_buildup (delta=-0.4mm < 2.0mm threshold),False,offline_verification,CANDIDATE_CLOUDBURST,8
Guwahati,13,ISRO0067_15F043(NALBARI),26.4358333,91.335,2013-09-08,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO1069_15F42D(TRA. Dikom),27.466667,95.08889,2013-09-08,6.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO1071_15F42F(Ananda),27.44861,94.22945,2013-09-08,15.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO1068_15F42C(TRA. Jorhat),26.730833,94.22667,2013-09-08,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Lengpui,12,ISRO0069_15F045(ARUNACHAL),24.8541666,92.7388888,2013-09-08,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO0076_15F04C(Dhubri),26.023333,89.96917,2013-09-08,21.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO1104_15F450(Dhemaji Degree College. Dhemaji),27.475555,94.55167,2013-09-09,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO1106_15F452(Rangiya Degree College. Rangiya),26.426945,91.61389,2013-09-09,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO1112_15F458(President. Gharowa. Lumding),25.751112,93.178055,2013-09-09,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO1074_15F432(Salonah),26.445833,92.975,2013-09-09,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO1102_15F44E(North Guwhathi College. North Guwhathi),26.202223,91.715836,2013-09-09,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Lengpui,12,ISRO0069_15F045(ARUNACHAL),24.8541666,92.7388888,2013-09-09,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO1069_15F42D(TRA. Dikom),27.466667,95.08889,2013-09-09,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO0067_15F043(NALBARI),26.4358333,91.335,2013-09-09,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO0062_15F03E(LAKHIMPUR),27.2041666,94.1069444,2013-09-09,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Bagdogra,11,ISRO0066_15F042(GOSSAIGAON),26.3908333,89.9405555,2013-09-09,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO0076_15F04C(Dhubri),26.023333,89.96917,2013-09-09,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO1068_15F42C(TRA. Jorhat),26.730833,94.22667,2013-09-09,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO1071_15F42F(Ananda),27.44861,94.22945,2013-09-09,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO1102_15F44E(North Guwhathi College. North Guwhathi),26.202223,91.715836,2013-09-10,400.0,T1,0.66,COARSE,CLOUDBURST_CANDIDATE,L=0.660 | R_core=400.0mm | R_bg=136.0mm (nearest_proxy (363km)) | scale=COARSE | gradient: [ZC:46km=66.0mm] [ZC:128km=177.0mm] [ZC:155km=132.0mm] [ZC:176km=12.0mm] [ZC:178km=400.0mm] [ZC:262km=0.0mm] [ZC:285km=70.0mm] [ZC:315km=400.0mm] [ZC:363km=136.0mm],False,no_iwv_buildup (delta=0.0mm < 2.0mm threshold),False,offline_verification,CANDIDATE_CLOUDBURST,9
Guwahati,13,ISRO1074_15F432(Salonah),26.445833,92.975,2013-09-10,177.0,T1,0.9322,COARSE,CLOUDBURST_CANDIDATE,L=0.932 | R_core=177.0mm | R_bg=12.0mm (nearest_proxy (303km)) | scale=COARSE | gradient: [ZC:80km=132.0mm] [ZC:128km=400.0mm] [ZC:140km=0.0mm] [ZC:163km=66.0mm] [ZC:167km=70.0mm] [ZC:194km=400.0mm] [ZC:238km=136.0mm] [ZC:302km=400.0mm] [ZC:303km=12.0mm],False,no_iwv_buildup (delta=0.0mm < 2.0mm threshold),False,offline_verification,CANDIDATE_CLOUDBURST,9
Bagdogra,11,ISRO0066_15F042(GOSSAIGAON),26.3908333,89.9405555,2013-09-10,400.0,T1,0.66,COARSE,CLOUDBURST_CANDIDATE,L=0.660 | R_core=400.0mm | R_bg=136.0mm (nearest_proxy (524km)) | scale=COARSE | gradient: [ZC:41km=12.0mm] [ZC:139km=66.0mm] [ZC:178km=400.0mm] [ZC:302km=177.0mm] [ZC:331km=132.0mm] [ZC:423km=0.0mm] [ZC:441km=70.0mm] [ZC:473km=400.0mm] [ZC:524km=136.0mm],False,no_iwv_buildup (delta=-0.6mm < 2.0mm threshold),False,offline_verification,CANDIDATE_CLOUDBURST,9
Guwahati,13,ISRO0067_15F043(NALBARI),26.4358333,91.335,2013-09-10,66.0,T2,0.0,COARSE,WIDESPREAD_HEAVY_RAIN,L=0.000 | R_core=66.0mm | R_bg=136.0mm (nearest_proxy (389km)) | scale=COARSE | gradient: [ZC:46km=400.0mm] [ZC:139km=400.0mm] [ZC:144km=12.0mm] [ZC:163km=177.0mm] [ZC:199km=132.0mm] [ZC:288km=0.0mm] [ZC:308km=70.0mm] [ZC:339km=400.0mm] [ZC:389km=136.0mm],False,no_iwv_buildup (delta=0.0mm < 2.0mm threshold),False,offline_verification,WIDESPREAD_HEAVY_RAIN,9
Guwahati,13,ISRO1069_15F42D(TRA. Dikom),27.466667,95.08889,2013-09-10,136.0,T1,0.9118,COARSE,CLOUDBURST_CANDIDATE,L=0.912 | R_core=136.0mm | R_bg=12.0mm (nearest_proxy (533km)) | scale=COARSE | gradient: [ZC:53km=400.0mm] [ZC:85km=70.0mm] [ZC:101km=0.0mm] [ZC:238km=177.0mm] [ZC:269km=132.0mm] [ZC:363km=400.0mm] [ZC:389km=66.0mm] [ZC:524km=400.0mm] [ZC:533km=12.0mm],False,no_iwv_buildup (delta=0.0mm < 2.0mm threshold),False,offline_verification,CANDIDATE_CLOUDBURST,9
Guwahati,13,ISRO0062_15F03E(LAKHIMPUR),27.2041666,94.1069444,2013-09-10,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO1112_15F458(President. Gharowa. Lumding),25.751112,93.178055,2013-09-10,132.0,T1,0.0,COARSE,WIDESPREAD_HEAVY_RAIN,L=0.000 | R_core=132.0mm | R_bg=400.0mm (nearest_proxy (331km)) | scale=COARSE | gradient: [ZC:80km=177.0mm] [ZC:155km=400.0mm] [ZC:186km=0.0mm] [ZC:199km=66.0mm] [ZC:216km=70.0mm] [ZC:235km=400.0mm] [ZC:269km=136.0mm] [ZC:322km=12.0mm] [ZC:331km=400.0mm],False,no_iwv_buildup (delta=0.0mm < 2.0mm threshold),False,offline_verification,WIDESPREAD_HEAVY_RAIN,9
Guwahati,13,ISRO1104_15F450(Dhemaji Degree College. Dhemaji),27.475555,94.55167,2013-09-10,400.0,T1,0.97,COARSE,CLOUDBURST_CANDIDATE,L=0.970 | R_core=400.0mm | R_bg=12.0mm (nearest_proxy (483km)) | scale=COARSE | gradient: [ZC:32km=70.0mm] [ZC:53km=136.0mm] [ZC:53km=0.0mm] [ZC:194km=177.0mm] [ZC:235km=132.0mm] [ZC:315km=400.0mm] [ZC:339km=66.0mm] [ZC:473km=400.0mm] [ZC:483km=12.0mm],False,no_iwv_buildup (delta=0.0mm < 2.0mm threshold),False,offline_verification,CANDIDATE_CLOUDBURST,9
Guwahati,13,ISRO1071_15F42F(Ananda),27.44861,94.22945,2013-09-10,70.0,T2,0.8286,COARSE,CLOUDBURST_CANDIDATE,L=0.829 | R_core=70.0mm | R_bg=12.0mm (nearest_proxy (452km)) | scale=COARSE | gradient: [ZC:30km=0.0mm] [ZC:32km=400.0mm] [ZC:85km=136.0mm] [ZC:167km=177.0mm] [ZC:216km=132.0mm] [ZC:285km=400.0mm] [ZC:308km=66.0mm] [ZC:441km=400.0mm] [ZC:452km=12.0mm],False,no_iwv_buildup (delta=0.0mm < 2.0mm threshold),False,offline_verification,CANDIDATE_CLOUDBURST,9
Guwahati,13,ISRO1074_15F432(Salonah),26.445833,92.975,2013-09-11,22.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO0067_15F043(NALBARI),26.4358333,91.335,2013-09-11,51.0,T2,0.1765,COARSE,WIDESPREAD_HEAVY_RAIN,L=0.176 | R_core=51.0mm | R_bg=42.0mm (nearest_proxy (389km)) | scale=COARSE | gradient: [ZC:28km=41.0mm] [ZC:46km=0.0mm] [ZC:139km=47.0mm] [ZC:144km=4.0mm] [ZC:163km=22.0mm] [ZC:199km=101.0mm] [ZC:288km=0.0mm] [ZC:308km=34.0mm] [ZC:339km=52.0mm] [ZC:389km=42.0mm],False,no_iwv_buildup (delta=0.1mm < 2.0mm threshold),False,offline_verification,WIDESPREAD_HEAVY_RAIN,10
Guwahati,13,ISRO0062_15F03E(LAKHIMPUR),27.2041666,94.1069444,2013-09-11,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO1106_15F452(Rangiya Degree College. Rangiya),26.426945,91.61389,2013-09-11,41.0,T2,0.0,COARSE,WIDESPREAD_HEAVY_RAIN,L=0.000 | R_core=41.0mm | R_bg=42.0mm (nearest_proxy (363km)) | scale=COARSE | gradient: [ZC:27km=0.0mm] [ZC:28km=51.0mm] [ZC:136km=22.0mm] [ZC:167km=47.0mm] [ZC:170km=4.0mm] [ZC:173km=101.0mm] [ZC:262km=0.0mm] [ZC:283km=34.0mm] [ZC:314km=52.0mm] [ZC:363km=42.0mm],False,no_iwv_buildup (delta=0.1mm < 2.0mm threshold),False,offline_verification,WIDESPREAD_HEAVY_RAIN,10
Guwahati,13,ISRO1112_15F458(President. Gharowa. Lumding),25.751112,93.178055,2013-09-11,101.0,T1,0.5347,COARSE,CLOUDBURST_CANDIDATE,L=0.535 | R_core=101.0mm | R_bg=47.0mm (nearest_proxy (331km)) | scale=COARSE | gradient: [ZC:80km=22.0mm] [ZC:155km=0.0mm] [ZC:173km=41.0mm] [ZC:186km=0.0mm] [ZC:199km=51.0mm] [ZC:216km=34.0mm] [ZC:235km=52.0mm] [ZC:269km=42.0mm] [ZC:322km=4.0mm] [ZC:331km=47.0mm],False,no_iwv_buildup (delta=0.1mm < 2.0mm threshold),False,offline_verification,CANDIDATE_CLOUDBURST,10
Guwahati,13,ISRO1071_15F42F(Ananda),27.44861,94.22945,2013-09-11,34.0,T2,0.8824,COARSE,CLOUDBURST_CANDIDATE,L=0.882 | R_core=34.0mm | R_bg=4.0mm (nearest_proxy (452km)) | scale=COARSE | gradient: [ZC:30km=0.0mm] [ZC:32km=52.0mm] [ZC:85km=42.0mm] [ZC:167km=22.0mm] [ZC:216km=101.0mm] [ZC:283km=41.0mm] [ZC:285km=0.0mm] [ZC:308km=51.0mm] [ZC:441km=47.0mm] [ZC:452km=4.0mm],False,no_iwv_buildup (delta=0.1mm < 2.0mm threshold),False,offline_verification,CANDIDATE_CLOUDBURST,10
Guwahati,13,ISRO1104_15F450(Dhemaji Degree College. Dhemaji),27.475555,94.55167,2013-09-11,52.0,T2,0.9231,COARSE,CLOUDBURST_CANDIDATE,L=0.923 | R_core=52.0mm | R_bg=4.0mm (nearest_proxy (483km)) | scale=COARSE | gradient: [ZC:32km=34.0mm] [ZC:53km=42.0mm] [ZC:53km=0.0mm] [ZC:194km=22.0mm] [ZC:235km=101.0mm] [ZC:314km=41.0mm] [ZC:315km=0.0mm] [ZC:339km=51.0mm] [ZC:473km=47.0mm] [ZC:483km=4.0mm],False,no_iwv_buildup (delta=0.1mm < 2.0mm threshold),False,offline_verification,CANDIDATE_CLOUDBURST,10
Bagdogra,11,ISRO0066_15F042(GOSSAIGAON),26.3908333,89.9405555,2013-09-11,47.0,T2,0.1064,COARSE,WIDESPREAD_HEAVY_RAIN,L=0.106 | R_core=47.0mm | R_bg=42.0mm (nearest_proxy (524km)) | scale=COARSE | gradient: [ZC:41km=4.0mm] [ZC:139km=51.0mm] [ZC:167km=41.0mm] [ZC:178km=0.0mm] [ZC:302km=22.0mm] [ZC:331km=101.0mm] [ZC:423km=0.0mm] [ZC:441km=34.0mm] [ZC:473km=52.0mm] [ZC:524km=42.0mm],False,no_iwv_buildup (delta=-4.4mm < 2.0mm threshold),False,offline_verification,WIDESPREAD_HEAVY_RAIN,10
Guwahati,13,ISRO1102_15F44E(North Guwhathi College. North Guwhathi),26.202223,91.715836,2013-09-11,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO1069_15F42D(TRA. Dikom),27.466667,95.08889,2013-09-11,42.0,T2,0.9048,COARSE,CLOUDBURST_CANDIDATE,L=0.905 | R_core=42.0mm | R_bg=4.0mm (nearest_proxy (533km)) | scale=COARSE | gradient: [ZC:53km=52.0mm] [ZC:85km=34.0mm] [ZC:101km=0.0mm] [ZC:238km=22.0mm] [ZC:269km=101.0mm] [ZC:363km=0.0mm] [ZC:363km=41.0mm] [ZC:389km=51.0mm] [ZC:524km=47.0mm] [ZC:533km=4.0mm],False,no_iwv_buildup (delta=0.1mm < 2.0mm threshold),False,offline_verification,CANDIDATE_CLOUDBURST,10
Guwahati,13,ISRO1106_15F452(Rangiya Degree College. Rangiya),26.426945,91.61389,2013-09-12,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Bagdogra,11,ISRO0066_15F042(GOSSAIGAON),26.3908333,89.9405555,2013-09-12,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO1104_15F450(Dhemaji Degree College. Dhemaji),27.475555,94.55167,2013-09-12,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
